pdf,url,content_negotiation_realizada,metadatos_accesibles,heuristica,metadata_source,metadata_format,metadata_url,metadata_final_url,accept_header,dataset_metadata_field,dataset_metadata_value,dataset_metadata_evidence,motivo
s41597-026-06867-3.pdf,https://www.biorxiv.org/about/FAQ).Detailed,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.api.crossref.org/works/doi,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/Step3:Categorizationof,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/step3:categorizationof,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/step3:categorizationof,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1101/170381wassubmittedtobioRxivonAugust,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1101/170381wassubmittedtobiorxivonaugust,https://api.datacite.org/dois/10.1101/170381wassubmittedtobiorxivonaugust,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s00429-020-02136-0onSeptember18,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s00429-020-02136-0onseptember18,https://api.datacite.org/dois/10.1007/s00429-020-02136-0onseptember18,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.5281/zenodo.17992421,True,True,True,original_url,schemaorg_ld_json,https://www.doi.org/10.5281/zenodo.17992421,https://data.crosscite.org/10.5281%2Fzenodo.17992421,application/vnd.schemaorg.ld+json,@type,"""Dataset""",metadata_type_is_dataset,metadata_says_dataset
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/suggestthatthetitle,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/suggestthatthetitle,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/suggestthatthetitle,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/CodeavailabilityAllcustom,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/codeavailabilityallcustom,https://api.datacite.org/dois/10.1038/s41597-026-06867-3www.nature.com/scientificdatawww.nature.com/scientificdata/codeavailabilityallcustom,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.github.com/badalovafidan/preprint_to_paper_dataset,True,True,False,original_url,generic_json,https://www.github.com/badalovafidan/preprint_to_paper_dataset,https://github.com/badalovafidan/preprint_to_paper_dataset,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pbio.3000959(2021).2,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pbio.3000959(2021).2,https://api.datacite.org/dois/10.1371/journal.pbio.3000959(2021).2,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0274441(2022).3,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0274441(2022).3,https://api.datacite.org/dois/10.1371/journal.pone.0274441(2022).3,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/leap.1265(2020).5,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/leap.1265(2020).5,https://api.datacite.org/dois/10.1002/leap.1265(2020).5,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-021-03900-7(2021).6,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-021-03900-7(2021).6,https://api.datacite.org/dois/10.1007/s11192-021-03900-7(2021).6,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1101/833400(2019).7,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1101/833400(2019).7,https://api.datacite.org/dois/10.1101/833400(2019).7,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.7554/eLife.45133(2019).8,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7554/elife.45133(2019).8,https://api.datacite.org/dois/10.7554/elife.45133(2019).8,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-021-04059-x(2021).9,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-021-04059-x(2021).9,https://api.datacite.org/dois/10.1007/s11192-021-04059-x(2021).9,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-022-04346-1(2022).10,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-022-04346-1(2022).10,https://api.datacite.org/dois/10.1007/s11192-022-04346-1(2022).10,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.4103/sja.sja_632_21(2022).11,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.4103/sja.sja_632_21(2022).11,https://api.datacite.org/dois/10.4103/sja.sja_632_21(2022).11,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.7554/eLife.58496(2020).12,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7554/elife.58496(2020).12,https://api.datacite.org/dois/10.7554/elife.58496(2020).12,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1162/qss_a_00043(2020).13,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1162/qss_a_00043(2020).13,https://api.datacite.org/dois/10.1162/qss_a_00043(2020).13,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.5281/ZENODO.2529922(2023).15,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.2529922(2023).15,https://api.datacite.org/dois/10.5281/zenodo.2529922(2023).15,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0303005(2024).17,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0303005(2024).17,https://api.datacite.org/dois/10.1371/journal.pone.0303005(2024).17,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0281659(2023).18,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0281659(2023).18,https://api.datacite.org/dois/10.1371/journal.pone.0281659(2023).18,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.5281/zenodo.15124417(2025).19,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.15124417(2025).19,https://api.datacite.org/dois/10.5281/zenodo.15124417(2025).19,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1177/001316446002000104(1960).20,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1177/001316446002000104(1960).20,https://api.datacite.org/dois/10.1177/001316446002000104(1960).20,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.11613/BM.2012.031(2012).21,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.11613/bm.2012.031(2012).21,https://api.datacite.org/dois/10.11613/bm.2012.031(2012).21,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.6028/NBS.RPT.9011(1966).23,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.6028/nbs.rpt.9011(1966).23,https://api.datacite.org/dois/10.6028/nbs.rpt.9011(1966).23,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41562-024-01833-8(2024).24,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41562-024-01833-8(2024).24,https://api.datacite.org/dois/10.1038/s41562-024-01833-8(2024).24,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/nj7612-457a(2016).25,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/nj7612-457a(2016).25,https://api.datacite.org/dois/10.1038/nj7612-457a(2016).25,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1126/science.368.6494.924(2020).26,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1126/science.368.6494.924(2020).26,https://api.datacite.org/dois/10.1126/science.368.6494.924(2020).26,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/asi.24852(2024).27,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/asi.24852(2024).27,https://api.datacite.org/dois/10.1002/asi.24852(2024).27,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/d41586-017-08404-0(2017).28,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/d41586-017-08404-0(2017).28,https://api.datacite.org/dois/10.1038/d41586-017-08404-0(2017).28,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1016/j.joi.2013.08.006(2013).31,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.joi.2013.08.006(2013).31,https://api.datacite.org/dois/10.1016/j.joi.2013.08.006(2013).31,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/asi.23209(2015,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/asi.23209(2015,https://api.datacite.org/dois/10.1002/asi.23209(2015,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1098/rsos.160140(2016).33,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1098/rsos.160140(2016).33,https://api.datacite.org/dois/10.1098/rsos.160140(2016).33,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.21105/joss.01686(2019).35,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.21105/joss.01686(2019).35,https://api.datacite.org/dois/10.21105/joss.01686(2019).35,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.32614/CRAN.package.cowplot(2025).36,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.32614/cran.package.cowplot(2025).36,https://api.datacite.org/dois/10.32614/cran.package.cowplot(2025).36,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.32614/CRAN.package.psych(2025).37,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.32614/cran.package.psych(2025).37,https://api.datacite.org/dois/10.32614/cran.package.psych(2025).37,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.18637/jss.v028.i05(2008,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.18637/jss.v028.i05(2008,https://api.datacite.org/dois/10.18637/jss.v028.i05(2008,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.ominoproject.eu).views,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41597-026-06867-3acknowledgementsTheauthorsofthiswork,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06867-3acknowledgementstheauthorsofthiswork,https://api.datacite.org/dois/10.1038/s41597-026-06867-3acknowledgementstheauthorsofthiswork,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-021-03900-7(2021).RSever10.1101/833400bioRxiv:thepreprintserver,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-021-03900-7(2021).rsever10.1101/833400biorxiv:thepreprintserver,https://api.datacite.org/dois/10.1007/s11192-021-03900-7(2021).rsever10.1101/833400biorxiv:thepreprintserver,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0281659(2023).DTkaczyk10.5281/zenodo.15124417Crossrefrelationshipsbetweenpreprints,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0281659(2023).dtkaczyk10.5281/zenodo.15124417crossrefrelationshipsbetweenpreprints,https://api.datacite.org/dois/10.1371/journal.pone.0281659(2023).dtkaczyk10.5281/zenodo.15124417crossrefrelationshipsbetweenpreprints,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1098/rsos.160140(2016).R:ALanguageand,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1098/rsos.160140(2016).r:alanguageand,https://api.datacite.org/dois/10.1098/rsos.160140(2016).r:alanguageand,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41597-026-06867-3Received:13October2025;Accepted,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06867-3received:13october2025;accepted,https://api.datacite.org/dois/10.1038/s41597-026-06867-3received:13october2025;accepted,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pbio.3000959PLOSBiology192021Fraser,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pbio.3000959plosbiology192021fraser,https://api.datacite.org/dois/10.1371/journal.pbio.3000959plosbiology192021fraser,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0274441PLoSONE172022Fraser,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0274441plosone172022fraser,https://api.datacite.org/dois/10.1371/journal.pone.0274441plosone172022fraser,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/leap.1265LearnedPublishing332020Anderson,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/leap.1265learnedpublishing332020anderson,https://api.datacite.org/dois/10.1002/leap.1265learnedpublishing332020anderson,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-021-03900-7Scientometrics1262021Cabanac,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-021-03900-7scientometrics1262021cabanac,https://api.datacite.org/dois/10.1007/s11192-021-03900-7scientometrics1262021cabanac,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.7554/eLife.451332019845133Abdill,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7554/elife.451332019845133abdill,https://api.datacite.org/dois/10.7554/elife.451332019845133abdill,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-021-04059-xScientometrics1262021Aviv-Reuven,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-021-04059-xscientometrics1262021aviv-reuven,https://api.datacite.org/dois/10.1007/s11192-021-04059-xscientometrics1262021aviv-reuven,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1007/s11192-022-04346-1Scientometrics1272022Strcic,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11192-022-04346-1scientometrics1272022strcic,https://api.datacite.org/dois/10.1007/s11192-022-04346-1scientometrics1272022strcic,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.4103/sja.sja_632_21SaudiJournalofAnaesthesia16,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.4103/sja.sja_632_21saudijournalofanaesthesia16,https://api.datacite.org/dois/10.4103/sja.sja_632_21saudijournalofanaesthesia16,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.7554/eLife.5849620209Abdill,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.7554/elife.5849620209abdill,https://api.datacite.org/dois/10.7554/elife.5849620209abdill,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1162/qss_a_00043QuantitativeScienceStudies12020,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1162/qss_a_00043quantitativesciencestudies12020,https://api.datacite.org/dois/10.1162/qss_a_00043quantitativesciencestudies12020,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0303005PLOSONE193030052024,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0303005plosone193030052024,https://api.datacite.org/dois/10.1371/journal.pone.0303005plosone193030052024,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1371/journal.pone.0281659PLOSONE182816592023,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1371/journal.pone.0281659plosone182816592023,https://api.datacite.org/dois/10.1371/journal.pone.0281659plosone182816592023,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1177/001316446002000104EducationalandPsychologicalMeasurement20,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1177/001316446002000104educationalandpsychologicalmeasurement20,https://api.datacite.org/dois/10.1177/001316446002000104educationalandpsychologicalmeasurement20,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.11613/BM.2012.031BiochemiaMedica222012McHugh,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.11613/bm.2012.031biochemiamedica222012mchugh,https://api.datacite.org/dois/10.11613/bm.2012.031biochemiamedica222012mchugh,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.6028/NBS.RPT.9011Notesontheuseof,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.6028/nbs.rpt.9011notesontheuseof,https://api.datacite.org/dois/10.6028/nbs.rpt.9011notesontheuseof,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/s41562-024-01833-841562-024-01833-8NatureHumanBehaviour8,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41562-024-01833-841562-024-01833-8naturehumanbehaviour8,https://api.datacite.org/dois/10.1038/s41562-024-01833-841562-024-01833-8naturehumanbehaviour8,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/nj7612-457aNature5352016Landhuis,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/nj7612-457anature5352016landhuis,https://api.datacite.org/dois/10.1038/nj7612-457anature5352016landhuis,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1126/science.368.6494.924Science3682020Brainard,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1126/science.368.6494.924science3682020brainard,https://api.datacite.org/dois/10.1126/science.368.6494.924science3682020brainard,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/asi.24852JournaloftheAssociationfor,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/asi.24852journaloftheassociationfor,https://api.datacite.org/dois/10.1002/asi.24852journaloftheassociationfor,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1038/d41586-017-08404-0Nature5522017Noorden,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/d41586-017-08404-0nature5522017noorden,https://api.datacite.org/dois/10.1038/d41586-017-08404-0nature5522017noorden,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1016/j.joi.2013.08.006J,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.joi.2013.08.006j,https://api.datacite.org/dois/10.1016/j.joi.2013.08.006j,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1002/asi.23209J.Am.Soc.Inform.Sci,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/asi.23209j.am.soc.inform.sci,https://api.datacite.org/dois/10.1002/asi.23209j.am.soc.inform.sci,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.1098/rsos.160140R.Soc.OpenSci3,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1098/rsos.160140r.soc.opensci3,https://api.datacite.org/dois/10.1098/rsos.160140r.soc.opensci3,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.21105/joss.01686JournalofOpenSourceSoftware,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.21105/joss.01686journalofopensourcesoftware,https://api.datacite.org/dois/10.21105/joss.01686journalofopensourcesoftware,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.32614/CRAN.package.cowplot2025Wilke,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.32614/cran.package.cowplot2025wilke,https://api.datacite.org/dois/10.32614/cran.package.cowplot2025wilke,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06867-3.pdf,https://www.doi.org/10.18637/jss.v028.i05JournalofStatisticalSoftware28,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.18637/jss.v028.i05journalofstatisticalsoftware28,https://api.datacite.org/dois/10.18637/jss.v028.i05journalofstatisticalsoftware28,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1038/s41597-026-07203-5Received:8April2025Accepted,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-07203-5received:8april2025accepted,https://api.datacite.org/dois/10.1038/s41597-026-07203-5received:8april2025accepted,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1038/s41597-026-07203-5JanBabela,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-07203-5janbabela,https://api.datacite.org/dois/10.1038/s41597-026-07203-5janbabela,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.creativecommons.org/licenses/by-nc-nd/4.0,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.5281/zenodo.15096167)underaCreativeCommonsAttribution,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.15096167)underacreativecommonsattribution,https://api.datacite.org/dois/10.5281/zenodo.15096167)underacreativecommonsattribution,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.5281/zenodo.15096167)andconsistsoftheprimary,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.15096167)andconsistsoftheprimary,https://api.datacite.org/dois/10.5281/zenodo.15096167)andconsistsoftheprimary,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.2166/ws.2018.1293,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.2166/ws.2018.1293,https://api.datacite.org/dois/10.2166/ws.2018.1293,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1016/j.proeng.2014.02.1574,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.proeng.2014.02.1574,https://api.datacite.org/dois/10.1016/j.proeng.2014.02.1574,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1080/157306210036108787,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1080/157306210036108787,https://api.datacite.org/dois/10.1080/157306210036108787,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1016/j.arcontrol.2023.03.0128,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.arcontrol.2023.03.0128,https://api.datacite.org/dois/10.1016/j.arcontrol.2023.03.0128,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1016/j.proeng.2015.08.8519,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.proeng.2015.08.8519,https://api.datacite.org/dois/10.1016/j.proeng.2015.08.8519,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.2166/hydro.2021.09310.B,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.2166/hydro.2021.09310.b,https://api.datacite.org/dois/10.2166/hydro.2021.09310.b,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-07203-5_reference.pdf,https://www.doi.org/10.1016/j.procs.2024.06.34711,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1016/j.procs.2024.06.34711,https://api.datacite.org/dois/10.1016/j.procs.2024.06.34711,application/json,,,,metadata_not_dataset_or_not_accessible
